UniprotID_TF	UniprotID_Target	NCBI_GeneID_TF	NCBI_GeneID_Target	Name_TF	Name_Target	Detection_method	PubmedID	Organism	Source_database	Small-scale_evidence	TF_TFLink_ortho	TF_nonTFLink_ortho	Target_TFLink_ortho	Target_nonTFLink_ortho	source
Q98TU2	A0A2R8RSM5	64603	-	eomesa	cdk2ap1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9E1	F1R5C5	57930	393102	foxh1	cmtr1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8N1G2;Ce:Q9NAA5;Dm:Q9W4N2;Mm:Q9DBC3	Rn:Q6QI79	tf-link
Q9I9P9	F1R1Q8	30639	100002364	smad2	parp6b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	B0V1G8	57930	30171	foxh1	wnt10a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9GZT5;Mm:P70701	Rn:D3ZRW5	tf-link
Q9I9E1	F8W4Q2	57930	-	foxh1	wwox	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9NZC7;Ce:Q19062;Ce:Q95QN9;Ce:Q95QH4;Ce:Q9UAW2;Dm:Q9VLU5;Mm:Q91WL8	-	tf-link
Q9I9E1	F8W413	57930	-	foxh1	glis1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q6DBR9	792333	445075	nanog	kxd1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Rn:Q5M853	Hs:M0QY77;Mm:G3X9Z9	tf-link
A5JNG8	F1QSM7	792333	-	nanog	scarb2c	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q7ZT06	792333	327531	nanog	enc3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	B5RHZ3	792333	100001421	nanog	snx33	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8WV41;Mm:Q4VAA7;Rn:D4A3X7	-	tf-link
A5JNG8	B3DHP4	792333	100004081	nanog	foxl2l	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	E7FCZ6	393202	556379	hif1ab	csnk2a2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
F1QDF2	F1QW26	-	100535812	sall4	nyap2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q05AJ3	Q6PFS0	30481	393616	gata1a	slc30a4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A0R4IS43	57930	-	foxh1	si:ch211-207c6.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	A5WUQ0	-	-	sall4	optn	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q96CV9;Mm:Q8K3K8;Rn:F1M9C4	-	tf-link
Q9I9E1	B5MF72	57930	791176	foxh1	camk1db	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	F1QVT4	393202	-	hif1ab	fam169aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
A5JNG8	F1QZQ5	792333	799827	nanog	zmp:0000001316	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	O42202	792333	30169	nanog	neurod1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q13562;Mm:Q60867;Rn:Q64289	-	tf-link
Q6EHI4	Q08BJ3	393202	768183	hif1ab	gabra1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q9I9P9	Q5RHQ8	30639	560867	smad2	lin9	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1QGR9	30639	-	smad2	zgc:171727	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	Q32PS5	393202	559037	hif1ab	grpel1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q9HAV7;Ce:Q18421;Dm:P48604;Mm:Q99LP6;Sc:P38523	Rn:A0A0G2JZA2	tf-link
A5JNG8	Q1L8D0	792333	280652	nanog	cdon	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q4KMG0;Mm:Q32MD9;Rn:G3V7K7	Dm:Q9W4Y6	tf-link
A5JNG8	Q7ZWB4	792333	394087	nanog	arl6ip1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:H3BN98;Hs:Q15041;Dm:Q9VES1;Mm:Q9JKW0;Rn:Q7TMZ5	-	tf-link
F1QDF2	Q1LWS5	-	-	sall4	guca1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9P9	A0A0R4IX93	30639	-	smad2	znf1011	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1QLG2	30639	326078	smad2	mta2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A1L1QZI6	57930	101885937	foxh1	si:cabz01054394.6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E7F2A4	-	794862	sall4	epn3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9E1	Q5RHQ5	57930	-	foxh1	cnstb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1R4C4	57930	406712	foxh1	pias4a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	F1R0Q7	30639	-	smad2	shank3b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	A3KPY0	393202	-	hif1ab	rbm33b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
F1QDF2	Q6P0Z4	-	336346	sall4	sox4a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6P0E1	E9QD19	378723	556869	sox2	ponzr5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	-	-	tf-link
Q9I9P9	E7FFR7	30639	560411	smad2	mideasb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6PJG2	-	tf-link
Q9I9E1	A0A0R4IKR1	57930	-	foxh1	ddx47	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	F1QRH4	57930	-	foxh1	wdr46	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O15213;Ce:Q19873;Dm:Q9W3K3;Mm:Q9Z0H1;Rn:Q6MGC3;Sc:P40055	-	tf-link
Q9I9P9	F1QNV7	30639	-	smad2	si:ch211-278p9.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q803M8	57930	335195	foxh1	ywhaqb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	Q5BL35	57930	541318	foxh1	spopla	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6IQ16	-	tf-link
Q6TEL1	X1WEL3	322275	-	rad21a	si:dkey-7j22.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A2R8Q372	57930	-	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A2BGK2	57930	562533	foxh1	bmp10	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O95393;Mm:Q9R229	Rn:A0A0H2UHH4	tf-link
Q9I9E1	Q6DRD9	57930	446169	foxh1	abhd11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8NFV4;Ce:O45707;Dm:Q9W3R8;Mm:Q8K4F5;Rn:D3ZXK4;Sc:P53208;Sc:P53219	-	tf-link
Q9I9E1	F1R6R9	57930	-	foxh1	tns3.2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1RAM9	792333	405848	nanog	tmed7	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y3B3;Ce:O44738;Mm:D3YZZ5;Rn:D3ZTX0	-	tf-link
Q05AJ3	Q6PE30	30481	324048	gata1a	cnot6a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Sc:Q08213	-	tf-link
F1QDF2	Q801V3	-	317764	sall4	azin1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q6TEL1	A0A2R8QSD4	322275	-	rad21a	si:dkey-77f5.11	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1QHZ1	792333	-	nanog	rad23aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P54725;Mm:P54726;Rn:A0A0G2K7M2	-	tf-link
Q6TEL1	B3DIQ6	322275	100004536	rad21a	slc35a1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P78382;Ce:Q02334;Ce:G5EBK5;Mm:Q61420;Rn:A0A0G2JZH4	-	tf-link
A5JNG8	Q5TZ24	792333	570584	nanog	moxd1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6UVY6;Dm:Q9VUY0;Mm:Q9CXI3	Rn:G3V9S5	tf-link
Q9I9E1	F1QNV4	57930	406852	foxh1	nup133	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q8WUM0;Dm:Q9VCW3;Mm:Q8R0G9;Rn:D3Z8B2	-	tf-link
A5JNG8	Q1MTH6	792333	393370	nanog	pdcd2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q16342;Dm:Q9W1A3;Mm:A0A0R4J0N5;Rn:P47816	Ce:Q21826	tf-link
Q9I9E1	F1QH50	57930	-	foxh1	ncbp3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q53F19;Mm:Q8BZR9;Rn:D3ZXL5	-	tf-link
Q6TEL1	E7FBW4	322275	555592	rad21a	lrrc28	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q86X40;Mm:Q3TX51;Rn:D4A4Y4	-	tf-link
Q9I9P9	A0A286Y943	30639	-	smad2	cybb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IZE5	792333	-	nanog	ndr2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	F1RE28	-	560667	sall4	mtrr	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9UBK8;Ce:Q17574;Mm:A0A0R4J0G9;Rn:Q498R1	-	tf-link
Q9I9P9	E7FGU0	30639	-	smad2	s100v1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A0G2L6A3	57930	-	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A2R8Q157	57930	-	foxh1	fdps	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E7F533	-	568718	sall4	epha2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:P29317;Mm:Q03145	-	tf-link
A5JNG8	Q6NZZ2	792333	114456;445305	nanog	arpc4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q6NYJ8	-	-	sall4	mob1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9H8S9;Mm:Q921Y0;Rn:Q3T1J9	-	tf-link
A5JNG8	F1R3H5	792333	337191	nanog	spty2d1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	E7F7B8	-	-	sall4	ier2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9BTL4	-	tf-link
Q9I9P9	A8B8W4	30639	-	smad2	larp6b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A0A0R4IVC8	792333	326962	nanog	cox5ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	Q7SZ56	322275	393369	rad21a	tmem218	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:A2RU14;Mm:Q9CQ44;Rn:Q5U3Y9	-	tf-link
Q6TEL1	E7F4R0	322275	-	rad21a	afdna	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q9QZQ1;Rn:F1LT10	Hs:J3KN01	tf-link
F1QDF2	A0A0R4IBR4	-	393376	sall4	hif1al	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q9Y2N7;Mm:Q0VBL6;Rn:F1LRL5	-	tf-link
F1QDF2	Q9W7E7	-	30641	sall4	smad5	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q99717;Mm:P97454	Rn:Q9R1V3	tf-link
F1QDF2	A0A0R4IAR3	-	550378	sall4	rab42b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
A5JNG8	B3DFP2	792333	558925	nanog	uqcc3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6UW78	-	tf-link
F1QDF2	Q4V8W8	-	793873	sall4	snip1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q8TAD8;Ce:P91125;Dm:Q9W5Q1;Mm:Q8BIZ6;Rn:Q5M9G6	-	tf-link
A5JNG8	X1WDZ4	792333	-	nanog	si:ch211-189a21.1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:M0QZ92	-	tf-link
Q6TEL1	E9QIX7	322275	562940	rad21a	plekho1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q53GL0;Mm:Q9JIY0;Rn:A0A0G2KBB3	-	tf-link
F1QDF2	F1Q534	-	404631	sall4	igsf8	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q969P0;Mm:A0A0R4J117;Rn:A0A140TAA1	-	tf-link
A5JNG8	A0A0R4IRC4	792333	-	nanog	lrrfip1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Dm:Q9VXN3	-	tf-link
Q6JAA4	A0A286Y8P8	415104	556273	ctcf	ddx20	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	-	-	tf-link
Q9I9E1	E7FER3	57930	100002904	foxh1	foxf2b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
F1QDF2	Q5RGI5	-	560729	sall4	ppp6r2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:O75170	Rn:F1M6T6	tf-link
F1QDF2	F1QFJ6	-	-	sall4	anks3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
Q9I9P9	Q6DRG4	30639	-	smad2	polr2d	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O15514;Ce:O02092;Dm:Q9VEA5;Mm:Q9D7M8;Rn:D4A259	-	tf-link
Q9I9P9	F1QID7	30639	-	smad2	aadacl4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q5VUY2;Hs:Q5VUY0;Mm:A2A7Z8;Mm:Q8BM81;Mm:A2A752;Mm:B1AVU6;Mm:B1AVU7;Mm:B1ASB3;Rn:D3ZCR8;Rn:D3ZBJ1	Mm:B1AVU5;Rn:M0R631;Rn:D3ZTU9;Rn:D4A340	tf-link
Q6TEL1	Q803G0	322275	368331	rad21a	erlec1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q6DGV5	792333	436839	nanog	rab10	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P61026;Ce:Q94148;Dm:O15971;Mm:P61027;Rn:Q5RKJ9	-	tf-link
A5JNG8	A0A2R8Q9H3	792333	100330558	nanog	smim20	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A2R8QGR3	57930	-	foxh1	ano8a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	A3KQS6	792333	554849	nanog	gabpb2a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A0A2R8Q0Z0	30639	-	smad2	cemip	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q05AJ3	E9QF73	30481	-	gata1a	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	Q98UK5	322275	-	rad21a	mafb	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9Y5Q3;Mm:P54841;Rn:P54842	-	tf-link
A5JNG8	F8W5H1	792333	-	nanog	mtm1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A8Y5U1	57930	325885	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:A6NDU8;Mm:Q8BR90;Rn:A0A0G2JVL5	-	tf-link
Q9I9P9	Q4VBU7	30639	554101	smad2	cox5aa	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:P20674;Mm:P12787;Rn:P11240	-	tf-link
Q05AJ3	A2CI97	30481	563097	gata1a	dytn	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:A2CI98	Rn:F1M5J7	tf-link
Q9I9P9	Q6DH40	30639	436699	smad2	rprm3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1RA02	792333	-	nanog	cyp46a1.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1RAP1	792333	-	nanog	ipmka	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:O62519	-	tf-link
Q6EHI4	F1QPB3	393202	-	hif1ab	phf6	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q8IWS0;Mm:Q9D4J7	Rn:D3ZQV8	tf-link
Q9I9E1	E7F287	57930	-	foxh1	adgre5b.3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9P9	A0A0R4IG37	30639	554164	smad2	agtpbp1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9UPW5;Mm:Q641K1;Rn:G3V8G1	-	tf-link
Q6TEL1	F1Q6A7	322275	-	rad21a	agbl4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	Q1L8E1	322275	566831	rad21a	rad21b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:O60216;Mm:Q61550;Rn:Q4KLH7	-	tf-link
A5JNG8	Q1LXR3	792333	567029	nanog	rrbp1b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q7SYC7	792333	393409	nanog	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Ce:Q9U2T2;Mm:A2AF53;Rn:D3ZWX2	Dm:M9PHY0	tf-link
Q6EHI4	F1R0Z8	393202	572231	hif1ab	pfdn4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	Hs:Q9NQP4;Ce:Q17435;Dm:Q9VRL3;Mm:Q3UWL8;Rn:M0R5N4;Sc:P53900	-	tf-link
A5JNG8	A0A0G2KNS1	792333	561325	nanog	LOC561325	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Dm:P22978	-	tf-link
Q6TEL1	Q08BV5	322275	767677	rad21a	rangap1a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:P46061;Rn:F1MAA5	-	tf-link
A5JNG8	A8E5F3	792333	-	nanog	glod4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9HC38;Ce:Q09253;Dm:Q9VRD4;Mm:Q9CPV4;Rn:Q5I0D1	-	tf-link
A5JNG8	F1QAE7	792333	-	nanog	pcmtd1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6TEL1	A0A0R4IYY6	322275	-	rad21a	si:dkey-31g6.4	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	A0A2R8PWQ5	57930	-	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q08BD8	792333	768141	nanog	mtfr2	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q6P444;Mm:Q8VED8	-	tf-link
Q98TU2	F1R384	64603	-	eomesa	fam210ab	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:O95936;Mm:O54839;Rn:D3ZY52	-	-	-	tf-link
Q9I9P9	A0A2R8QIW0	30639	192302	smad2	hdac1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q9I9E1	E9QHA7	57930	565062	foxh1	tor1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	Q6P3H8	792333	323197	nanog	racgap1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	X1WEI9	792333	-	nanog	znf1028	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	Rn:F1LUK0	tf-link
Q9I9E1	A0A2R8RIL8	57930	-	foxh1	-	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
Q6EHI4	A0A2R8Q5P5	393202	556762	hif1ab	add3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q16665;Mm:Q61221;Rn:D4A8P8	-	-	-	tf-link
Q9I9E1	F1QWL0	57930	-	foxh1	cplx4c	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1R5Z2	792333	557836	nanog	fndc1	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q4ZHG4	Mm:A0A6I8MWX0;Rn:A0A0G2K4G5	tf-link
Q6JAA4	Q7SZS0	415104	393505	ctcf	srsf10b	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P49711;Mm:Q61164;Rn:A0A0H2UHP0	-	Rn:Q4KM38	-	tf-link
Q6P0E1	A0A0R4ISD4	378723	-	sox2	nudt12	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	Hs:Q9BQG2;Mm:Q9DCN1;Rn:D4A2H8	-	tf-link
F1QDF2	Q5RHX9	-	798487	sall4	cdk17	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q00537;Mm:Q8K0D0;Rn:G3V6J5	-	tf-link
Q6P0E1	F1QI81	378723	323656	sox2	her8a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:P48431;Rn:D4A543	Mm:Q60I23	Dm:P13096;Mm:O54792	-	tf-link
Q05AJ3	F1R8L0	30481	-	gata1a	rbm12ba	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	-	-	tf-link
A5JNG8	F1R7I8	792333	-	nanog	batf3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Hs:Q9NR55;Mm:Q9D275;Rn:G3V6G9	-	tf-link
A5JNG8	F1R1H3	792333	570479	nanog	ska3	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	-	-	Mm:Q8C263;Rn:B2GUZ2	-	tf-link
F1QDF2	F1Q7E1	-	553676	sall4	mgat3a	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	-	-	tf-link
F1QDF2	F1QWD1	-	571912	sall4	LOC571912	chromatin immunoprecipitation assay	27924024	Danio rerio	GTRD	No	Hs:Q9UJQ4;Mm:Q8BX22;Rn:M0RDM1	-	Hs:Q17R31	Mm:E9QL22;Rn:M0R5U3	tf-link
