GENE_PRODUCT_DB	GENE_PRODUCT_ID	SYMBOL	QUALIFIER	GO_TERM	GO_NAME	ECO_ID	GO_EVIDENCE_CODE	REFERENCE	WITH_FROM	TAXON_ID	ASSIGNED_BY	ANNOTATION_EXTENSION	GO_ASPECT
UniProtKB	A0A0R4ISJ3	wu:fb38g12	enables	GO:0004534	5'-3' RNA exonuclease activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017151	7955	InterPro		F
UniProtKB	A0A0R4ISJ3	wu:fb38g12	located_in	GO:0005634	nucleus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017151	7955	InterPro		C
UniProtKB	A0A0R4ISJ3	wu:fb38g12	involved_in	GO:0006139	nucleobase-containing compound metabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017151	7955	InterPro		P
UniProtKB	A0A0R4ISJ3	wu:fb38g12	enables	GO:0016787	hydrolase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	7955	UniProt		F
UniProtKB	A0A0R4ISJ3	wu:fb38g12	enables	GO:0004518	nuclease activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0540	7955	UniProt		F
UniProtKB	A0A0R4ISJ3	wu:fb38g12	enables	GO:0004527	exonuclease activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0269	7955	UniProt		F
UniProtKB	A0A0R4ISJ3	wu:fb38g12	involved_in	GO:0006397	mRNA processing	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0507	7955	UniProt		P
UniProtKB	A0A0R4ISJ3	wu:fb38g12	enables	GO:0004534	5'-3' RNA exonuclease activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000687764	7955	UniProt		F
UniProtKB	A0A0R4ISJ3	wu:fb38g12	involved_in	GO:0006397	mRNA processing	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000687764	7955	UniProt		P
UniProtKB	A0A0R4IT86	cb33	involved_in	GO:0098609	cell-cell adhesion	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000547|FB:FBgn0003285|FB:FBgn0024189|FB:FBgn0028369|FB:FBgn0287864|MGI:MGI:1891396|MGI:MGI:1914953|MGI:MGI:2442334|PANTHER:PTN002267852	7955	GO_Central		P
UniProtKB	A0A0R4IT86	cb33	is_active_in	GO:0005911	cell-cell junction	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000547|FB:FBgn0003285|FB:FBgn0024189|FB:FBgn0028369|FB:FBgn0287864|MGI:MGI:1891396|MGI:MGI:2442334|PANTHER:PTN002267852|RGD:620460|RGD:727883|UniProtKB:Q96J84	7955	GO_Central		C
UniProtKB	A0A0R4IT86	cb33	enables	GO:0050839	cell adhesion molecule binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000547|FB:FBgn0024189|FB:FBgn0028369|FB:FBgn0287864|PANTHER:PTN002267852|WB:WBGene00006365|WB:WBGene00007750	7955	GO_Central		F
UniProtKB	A0A0R4IT86	cb33	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	A0A0R4IT86	cb33	located_in	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:17529975		7955	ZFIN		C
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0039021	pronephric glomerulus development	ECO:0000315	IMP	PMID:22099175	ZFIN:ZDB-MRPHLNO-070831-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0039021	pronephric glomerulus development	ECO:0000315	IMP	PMID:22099175	ZFIN:ZDB-MRPHLNO-111202-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0032836	glomerular basement membrane development	ECO:0000315	IMP	PMID:20233749	ZFIN:ZDB-MRPHLNO-100709-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0072015	podocyte development	ECO:0000315	IMP	PMID:20233749	ZFIN:ZDB-MRPHLNO-100709-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0007420	brain development	ECO:0000315	IMP	PMID:22099175	ZFIN:ZDB-MRPHLNO-070831-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0007420	brain development	ECO:0000315	IMP	PMID:22099175	ZFIN:ZDB-MRPHLNO-111202-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0007520	myoblast fusion	ECO:0000315	IMP	PMID:17529975	ZFIN:ZDB-MRPHLNO-070831-1	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0007520	myoblast fusion	ECO:0000315	IMP	PMID:17529975	ZFIN:ZDB-MRPHLNO-070831-2	7955	ZFIN		P
UniProtKB	A0A0R4IT86	cb33	acts_upstream_of_or_within	GO:0039022	pronephric duct development	ECO:0000315	IMP	PMID:20233749	ZFIN:ZDB-MRPHLNO-100709-1	7955	ZFIN		P
UniProtKB	A0A0R4IVA1	seraf	involved_in	GO:0038092	nodal signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109448|MGI:MGI:98658|PANTHER:PTN002686878|UniProtKB:P0CG37	7955	GO_Central		P
UniProtKB	A0A0R4IVA1	seraf	is_active_in	GO:0005576	extracellular region	ECO:0000318	IBA	PMID:21873635	FB:FBgn0003390|MGI:MGI:2449923|MGI:MGI:98658|PANTHER:PTN001029349|UniProtKB:P13385	7955	GO_Central		C
UniProtKB	A0A0R4IVA1	seraf	involved_in	GO:0007507	heart development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109448|MGI:MGI:98658|PANTHER:PTN002686878|UniProtKB:P13385|ZFIN:ZDB-GENE-990415-198	7955	GO_Central		P
UniProtKB	A0A0R4IVA1	seraf	involved_in	GO:0009952	anterior/posterior pattern specification	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109448|MGI:MGI:98658|PANTHER:PTN002686878|ZFIN:ZDB-GENE-990415-198	7955	GO_Central		P
UniProtKB	A0A0R4IVA1	seraf	is_active_in	GO:0009986	cell surface	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98658|PANTHER:PTN001029349|UniProtKB:P13385|ZFIN:ZDB-GENE-990415-198	7955	GO_Central		C
UniProtKB	A0A0R4IVA1	seraf	involved_in	GO:0001568	blood vessel development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109448|MGI:MGI:98658|PANTHER:PTN002686878|UniProtKB:P13385	7955	GO_Central		P
UniProtKB	A0A0R4IVA1	seraf	involved_in	GO:0007368	determination of left/right symmetry	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109448|PANTHER:PTN002686878|ZFIN:ZDB-GENE-990415-198	7955	GO_Central		P
UniProtKB	A0A0R4IVA1	seraf	enables	GO:0070697	activin receptor binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:109448|MGI:MGI:98658|PANTHER:PTN002686878	7955	GO_Central		F
UniProtKB	A0A0R4IVA1	seraf	enables	GO:0038100	nodal binding	ECO:0000318	IBA	PMID:21873635	MGI:MGI:98658|PANTHER:PTN002686878|UniProtKB:P0CG37	7955	GO_Central		F
UniProtKB	A0A0R4IVA1	seraf	involved_in	GO:0048856	anatomical structure development	ECO:0000256	IEA	GO_REF:0000117	ARBA:ARBA00026942	7955	UniProt		P
UniProtKB	A0A140LG23	si:dkey-23a13.21	enables	GO:0003677	DNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000164|InterPro:IPR007125	7955	InterPro		F
UniProtKB	A0A140LG23	si:dkey-23a13.21	part_of	GO:0000786	nucleosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000164	7955	InterPro		C
UniProtKB	A0A140LG23	si:dkey-23a13.21	enables	GO:0030527	structural constituent of chromatin	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000164	7955	InterPro		F
UniProtKB	A0A140LG23	si:dkey-23a13.21	enables	GO:0046982	protein heterodimerization activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009072	7955	InterPro		F
UniProtKB	A0A140LG23	si:dkey-23a13.21	part_of	GO:0000786	nucleosome	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0544	7955	UniProt		C
UniProtKB	A0A140LG23	si:dkey-23a13.21	located_in	GO:0005634	nucleus	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0539	7955	UniProt		C
UniProtKB	A0A140LG23	si:dkey-23a13.21	acts_upstream_of_or_within	GO:0002088	lens development in camera-type eye	ECO:0000315	IMP	PMID:30991053	ZFIN:ZDB-MRPHLNO-200506-2	7955	ZFIN		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0006357	regulation of transcription by RNA polymerase II	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1923539|MGI:MGI:1935145|PANTHER:PTN001012887|TAIR:locus:2065923|UniProtKB:P55197	7955	GO_Central		P
UniProtKB	A0A286Y9D1	phf14	located_in	GO:0005634	nucleus	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0539	7955	UniProt		C
UniProtKB	A0A286Y9D1	phf14	enables	GO:0046872	metal ion binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0479	7955	UniProt		F
UniProtKB	A0A286Y9D1	phf14	located_in	GO:0005634	nucleus	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0191	7955	UniProt		C
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0006325	chromatin organization	ECO:0000364	IEA	GO_REF:0000108	GO:0140566	7955	GOC		P
UniProtKB	A0A286Y9D1	phf14	enables	GO:0008270	zinc ion binding	ECO:0000314	IDA	PMID:34365506		7955	UniProt		F
UniProtKB	A0A286Y9D1	phf14	enables	GO:0042393	histone binding	ECO:0000314	IDA	PMID:34365506		7955	UniProt		F
UniProtKB	A0A286Y9D1	phf14	enables	GO:0140566	histone reader activity	ECO:0000314	IDA	PMID:34365506		7955	UniProt		F
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0048286	lung alveolus development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	located_in	GO:0005634	nucleus	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		C
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0060916	mesenchymal cell proliferation involved in lung development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0072201	negative regulation of mesenchymal cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0008285	negative regulation of cell population proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:2000584	negative regulation of platelet-derived growth factor receptor-alpha signaling pathway	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:2000791	negative regulation of mesenchymal cell proliferation involved in lung development	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0010463	mesenchymal cell proliferation	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286Y9D1	phf14	involved_in	GO:0000122	negative regulation of transcription by RNA polymerase II	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9D4H9	7955	UniProt		P
UniProtKB	A0A286YBP4	rpl28	part_of	GO:0022625	cytosolic large ribosomal subunit	ECO:0000318	IBA	PMID:21873635	MGI:MGI:101839|PANTHER:PTN000057380|RGD:621193|UniProtKB:P46779|UniProtKB:Q8IHU0	7955	GO_Central		C
UniProtKB	A0A286YBP4	rpl28	enables	GO:0003735	structural constituent of ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002672	7955	InterPro		F
UniProtKB	A0A286YBP4	rpl28	located_in	GO:0005840	ribosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002672	7955	InterPro		C
UniProtKB	A0A286YBP4	rpl28	involved_in	GO:0006412	translation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002672	7955	InterPro		P
UniProtKB	A0A286YBP4	rpl28	acts_upstream_of_or_within	GO:0043009	chordate embryonic development	ECO:0000315	IMP	PMID:17183665	ZFIN:ZDB-MRPHLNO-070327-9	7955	ZFIN		P
UniProtKB	A0A2R8PV55	DM-GRASP	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	A0A2R8PV55	DM-GRASP	enables	GO:0042802	identical protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:A0A2R8PV55	7955	IntAct		F
UniProtKB	A0A2R8PWG5	c20orf14	part_of	GO:0046540	U4/U6 x U5 tri-snRNP complex	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000133809|PomBase:SPBC6B1.07|SGD:S000000259|UniProtKB:O94906	7955	GO_Central		C
UniProtKB	A0A2R8PWG5	c20orf14	part_of	GO:0071013	catalytic step 2 spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000133809|UniProtKB:O94906	7955	GO_Central		C
UniProtKB	A0A2R8PWG5	c20orf14	involved_in	GO:0000244	spliceosomal tri-snRNP complex assembly	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000133809|UniProtKB:O94906	7955	GO_Central		P
UniProtKB	A0A2R8PWG5	c20orf14	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000133723|PomBase:SPBC6B1.07|SGD:S000000259|SGD:S000002824|SGD:S000004107|UniProtKB:O94906|UniProtKB:Q57VC9|UniProtKB:Q9BZJ0|UniProtKB:Q9HCS7	7955	GO_Central		P
UniProtKB	A0A2R8PWG5	c20orf14	involved_in	GO:0000398	mRNA splicing, via spliceosome	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR010491|InterPro:IPR045075	7955	InterPro		P
UniProtKB	A0A2R8PWG5	c20orf14	involved_in	GO:0006396	RNA processing	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003107	7955	InterPro		P
UniProtKB	A0A2R8QRK0	cb503	involved_in	GO:0070593	dendrite self-avoidance	ECO:0000318	IBA	PMID:21873635	FB:FBgn0010473|FB:FBgn0033159|MGI:MGI:1196281|MGI:MGI:2150309|PANTHER:PTN001296633	7955	GO_Central		P
UniProtKB	A0A2R8QRK0	cb503	involved_in	GO:0007411	axon guidance	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000635|FB:FBgn0004839|FB:FBgn0010473|FB:FBgn0033159|MGI:MGI:104750|MGI:MGI:1196281|PANTHER:PTN001296633|WB:WBGene00016354|ZFIN:ZDB-GENE-000209-4	7955	GO_Central		P
UniProtKB	A0A2R8QRK0	cb503	is_active_in	GO:0005886	plasma membrane	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000635|FB:FBgn0004839|FB:FBgn0028482|MGI:MGI:104750|MGI:MGI:1196281|MGI:MGI:1858223|MGI:MGI:2444710|MGI:MGI:3042287|PANTHER:PTN001296633|RGD:621067|UniProtKB:Q02246|UniProtKB:Q0ZGT2|UniProtKB:Q8WX93|ZFIN:ZDB-GENE-000209-4|ZFIN:ZDB-GENE-020809-1|ZFIN:ZDB-GENE-050310-7	7955	GO_Central		C
UniProtKB	A0A2R8QRK0	cb503	is_active_in	GO:0030424	axon	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000635|FB:FBgn0004839|FB:FBgn0033159|MGI:MGI:104750|MGI:MGI:1196281|PANTHER:PTN001296633|RGD:3209|UniProtKB:Q03696|WB:WBGene00004370|WB:WBGene00016354	7955	GO_Central		C
UniProtKB	A0A2R8QRK0	cb503	involved_in	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000635|FB:FBgn0028482|FB:FBgn0265296|PANTHER:PTN001296633|UniProtKB:Q8TD84	7955	GO_Central		P
UniProtKB	A0A2R8QRK0	cb503	enables	GO:0098632	cell-cell adhesion mediator activity	ECO:0000318	IBA	PMID:21873635	FB:FBgn0010473|FB:FBgn0028482|MGI:MGI:104750|PANTHER:PTN001296633	7955	GO_Central		F
UniProtKB	A0A2R8QRK0	cb503	enables	GO:0008046	axon guidance receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032986	7955	InterPro		F
UniProtKB	A0A2R8QRK0	cb503	involved_in	GO:0016199	axon midline choice point recognition	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032986	7955	InterPro		P
UniProtKB	A0A2R8QRK0	cb503	involved_in	GO:0007411	axon guidance	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032986	7955	InterPro		P
UniProtKB	A0A2R8QRK0	cb503	involved_in	GO:0035385	Roundabout signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032986	7955	InterPro		P
UniProtKB	A0A2R8QRK0	cb503	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	A0A2R8QRK0	cb503	located_in	GO:0005886	plasma membrane	ECO:0000314	IDA	PMID:16129585		7955	ZFIN		C
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0007411	axon guidance	ECO:0000316	IGI	PMID:18061159	ZFIN:ZDB-MRPHLNO-080708-11,ZFIN:ZDB-MRPHLNO-080708-13,ZFIN:ZDB-MRPHLNO-080708-7	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0048264	determination of ventral identity	ECO:0000315	IMP	PMID:16129585	ZFIN:ZDB-MRPHLNO-051031-1	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0048675	axon extension	ECO:0000315	IMP	PMID:16129585	ZFIN:ZDB-MRPHLNO-051031-1	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0016199	axon midline choice point recognition	ECO:0000315	IMP	PMID:19496826	ZFIN:ZDB-GENO-980202-1088	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0016199	axon midline choice point recognition	ECO:0000315	IMP	PMID:19496826	ZFIN:ZDB-GENO-980202-1515	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0071679	commissural neuron axon guidance	ECO:0000315	IMP	PMID:19496826	ZFIN:ZDB-GENO-980202-1088	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0071679	commissural neuron axon guidance	ECO:0000315	IMP	PMID:19496826	ZFIN:ZDB-GENO-980202-1515	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0007411	axon guidance	ECO:0000315	IMP	PMID:18061159	ZFIN:ZDB-MRPHLNO-080708-11	7955	ZFIN		P
UniProtKB	A0A2R8QRK0	cb503	acts_upstream_of_or_within	GO:0007411	axon guidance	ECO:0000315	IMP	PMID:23222439	ZFIN:ZDB-GENO-980202-1088	7955	ZFIN		P
UniProtKB	A0A2R8S0A2	zgc:91918	enables	GO:0003676	nucleic acid binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR035979	7955	InterPro		F
UniProtKB	A0A2R8S0A2	zgc:91918	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000504|InterPro:IPR002343|InterPro:IPR006548	7955	InterPro		F
UniProtKB	A0A2R8S0A2	zgc:91918	part_of	GO:1990904	ribonucleoprotein complex	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002343	7955	InterPro		C
UniProtKB	A0A2R8S0A2	zgc:91918	enables	GO:0003723	RNA binding	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0694	7955	UniProt		F
UniProtKB	A0A2R8S0A2	zgc:91918	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:24735541		7955	ZFIN		F
UniProtKB	A0A2R8S0A2	zgc:91918	enables	GO:0003723	RNA binding	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000414619	7955	UniProt		F
UniProtKB	A0A4W4	zgc:100871	enables	GO:0042802	identical protein binding	ECO:0000314	IDA	PMID:18296487		7955	ZFIN		F
UniProtKB	A0A4W4	zgc:100871	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:A4JYK9	7955	ZFIN		F
UniProtKB	A0A4W4	zgc:100871	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:A4JYK9	7955	IntAct		F
UniProtKB	A0A4W4	zgc:100871	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:18296487	UniProtKB:B7ZV58	7955	IntAct		F
UniProtKB	A0A4W4	zgc:100871	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20802085	UniProtKB:Q642G9	7955	IntAct		F
UniProtKB	A0A8M1NF77	zgc:158671	is_active_in	GO:0005615	extracellular space	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001023606|RGD:68938	7955	GO_Central		C
UniProtKB	A0A8M1NF77	zgc:158671	involved_in	GO:0001558	regulation of cell growth	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001023606|RGD:68938	7955	GO_Central		P
UniProtKB	A0A8M1NF77	zgc:158671	enables	GO:0030414	peptidase inhibitor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008197	7955	InterPro		F
UniProtKB	A0A8M1NF77	zgc:158671	located_in	GO:0005576	extracellular region	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008197	7955	InterPro		C
UniProtKB	A0A8M1NF77	zgc:158671	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26190107	UniProtKB:O13146	7955	IntAct		F
UniProtKB	A0A8M1P182	wu:fc46h12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26190107	UniProtKB:A4JYP8	7955	IntAct		F
UniProtKB	A0A8M1P182	wu:fc46h12	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26190107	UniProtKB:Q15JE7	7955	IntAct		F
UniProtKB	A0A8M1P5N0	dspg3	involved_in	GO:0060348	bone development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107942|PANTHER:PTN002922147	7955	GO_Central		P
UniProtKB	A0A8M1P5N0	dspg3	involved_in	GO:0061975	articular cartilage development	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107942|PANTHER:PTN002922147	7955	GO_Central		P
UniProtKB	A0A8M1P5N0	dspg3	is_active_in	GO:0031012	extracellular matrix	ECO:0000318	IBA	PMID:21873635	MGI:MGI:107942|MGI:MGI:2151113|PANTHER:PTN002922147|UniProtKB:Q9UBM4	7955	GO_Central		C
UniProtKB	A0A8M1P5N0	dspg3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20802085	UniProtKB:A4JYR2	7955	IntAct		F
UniProtKB	A0A8M1P5N0	dspg3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20802085	UniProtKB:B8JKM0	7955	IntAct		F
UniProtKB	A0A8M1P5N0	dspg3	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:20802085	UniProtKB:Q8AXB3	7955	IntAct		F
UniProtKB	A0A8M1Q1X6	efna3a	involved_in	GO:0048013	ephrin receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	MGI:MGI:102707|MGI:MGI:103236|MGI:MGI:106644|MGI:MGI:107444|PANTHER:PTN000885159|UniProtKB:P20827|UniProtKB:P52797|UniProtKB:P52799|UniProtKB:P52803|UniProtKB:Q15768|WB:WBGene00006869	7955	GO_Central		P
UniProtKB	A0A8M1Q1X6	efna3a	involved_in	GO:0007411	axon guidance	ECO:0000318	IBA	PMID:21873635	FB:FBgn0040324|MGI:MGI:102708|MGI:MGI:107444|MGI:MGI:109196|PANTHER:PTN000885159|RGD:620389	7955	GO_Central		P
UniProtKB	A0A8M1Q1X6	efna3a	is_active_in	GO:0005886	plasma membrane	ECO:0000318	IBA	PMID:21873635	FB:FBgn0040324|MGI:MGI:103236|MGI:MGI:105097|MGI:MGI:107444|MGI:MGI:109196|PANTHER:PTN000885159|RGD:1309497|RGD:2540|RGD:2541|UniProtKB:P52799|UniProtKB:P52803|UniProtKB:P98172|UniProtKB:Q15768|WB:WBGene00006869	7955	GO_Central		C
UniProtKB	A0A8M1Q1X6	efna3a	enables	GO:0046875	ephrin receptor binding	ECO:0000318	IBA	PMID:21873635	FB:FBgn0040324|MGI:MGI:102707|MGI:MGI:102708|MGI:MGI:103236|MGI:MGI:106644|MGI:MGI:107444|PANTHER:PTN000885159|RGD:620391|UniProtKB:P20827|UniProtKB:P52797|UniProtKB:P52798|UniProtKB:P52799|UniProtKB:P52803|UniProtKB:P98172|UniProtKB:Q15768|WB:WBGene00006869	7955	GO_Central		F
UniProtKB	A0A8M1Q1X6	efna3a	involved_in	GO:0048013	ephrin receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034252	7955	InterPro		P
UniProtKB	A0A8M1Q1X6	efna3a	located_in	GO:0016020	membrane	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001799|InterPro:IPR019765	7955	InterPro		C
UniProtKB	A0A8M1Q1X6	efna3a	enables	GO:0046875	ephrin receptor binding	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR034252	7955	InterPro		F
UniProtKB	A0A8M1Q1X6	efna3a	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0472	7955	UniProt		C
UniProtKB	A0A8M1Q1X6	efna3a	located_in	GO:0098552	side of membrane	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0336	7955	UniProt		C
UniProtKB	A0A8M1Q1X6	efna3a	located_in	GO:0016020	membrane	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0162	7955	UniProt		C
UniProtKB	A0A8M1RL98	ca16c	enables	GO:0016791	phosphatase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000387|InterPro:IPR016130	7955	InterPro		F
UniProtKB	A0A8M1RL98	ca16c	involved_in	GO:0016311	dephosphorylation	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000387|InterPro:IPR016130	7955	InterPro		P
UniProtKB	A0A8M1RL98	ca16c	enables	GO:0004725	protein tyrosine phosphatase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000242	7955	InterPro		F
UniProtKB	A0A8M1RL98	ca16c	enables	GO:0016787	hydrolase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0378	7955	UniProt		F
UniProtKB	A0A8M1RL98	ca16c	enables	GO:0004721	phosphoprotein phosphatase activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0904	7955	UniProt		F
UniProtKB	A0A8M1RL98	ca16c	enables	GO:0005515	protein binding	ECO:0000353	IPI	PMID:26190107	UniProtKB:A4JYP8	7955	IntAct		F
