"protein","relType","goTerm","goName","namespace","neverAnnotate"
"P0A763","involved_in","GO:0006241","CTP biosynthetic process","biological_process","false"
"P0A763","enables","GO:0016301","kinase activity","molecular_function","false"
"P0AGF2","enables","GO:0097163","sulfur carrier activity","molecular_function","false"
"P0AGF2","involved_in","GO:0061504","cyclic threonylcarbamoyladenosine biosynthetic process","biological_process","false"
"P0AGF2","enables","GO:0005515","protein binding","molecular_function","false"
"P0AGF2","part_of","GO:1990228","sulfurtransferase complex","cellular_component","false"
"P0AGF2","enables","GO:0008047","enzyme activator activity","molecular_function","false"
"P02931","enables","GO:0008289","lipid binding","molecular_function","false"
"P02931","located_in","GO:0016020","membrane","cellular_component","false"
"P02931","involved_in","GO:0015031","protein transport","biological_process","false"
"P02931","enables","GO:0042802","identical protein binding","molecular_function","false"
"P02931","enables","GO:0005515","protein binding","molecular_function","false"
"P02931","involved_in","GO:0006811","monoatomic ion transport","biological_process","false"
"P02931","enables","GO:0097718","disordered domain specific binding","molecular_function","false"
"P02931","located_in","GO:0009279","cell outer membrane","cellular_component","false"
"P02931","enables","GO:0015288","porin activity","molecular_function","false"
"P02931","part_of","GO:0034702","monoatomic ion channel complex","cellular_component","false"
"P02931","enables","GO:0042912","colicin transmembrane transporter activity","molecular_function","false"
"P02931","enables","GO:0005216","monoatomic ion channel activity","molecular_function","false"
"P02931","involved_in","GO:0034220","monoatomic ion transmembrane transport","biological_process","false"
"P02931","involved_in","GO:0070207","protein homotrimerization","biological_process","false"
"P02931","enables","GO:0001530","lipopolysaccharide binding","molecular_function","false"
"P02931","part_of","GO:0046930","pore complex","cellular_component","false"
"P02931","involved_in","GO:0043213","bacteriocin transport","biological_process","false"
"P0A6F1","enables","GO:0005524","ATP binding","molecular_function","false"
"P0A6F1","enables","GO:0046982","protein heterodimerization activity","molecular_function","false"
"P0A6F1","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A6F1","involved_in","GO:0008652","amino acid biosynthetic process","biological_process","false"
"P0A6F1","involved_in","GO:0006526","arginine biosynthetic process","biological_process","false"
"P0A6F1","involved_in","GO:0044205","'de novo' UMP biosynthetic process","biological_process","false"
"P0A6F1","enables","GO:0005515","protein binding","molecular_function","false"
"P0A6F1","enables","GO:0004359","glutaminase activity","molecular_function","false"
"P0A6F1","part_of","GO:0005951","carbamoyl-phosphate synthase complex","cellular_component","false"
"P0A6F1","involved_in","GO:0019856","pyrimidine nucleobase biosynthetic process","biological_process","false"
"P0A6F1","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A6F1","enables","GO:0004088","carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity","molecular_function","false"
"P0A6F1","enables","GO:0016874","ligase activity","molecular_function","false"
"P0A6F1","involved_in","GO:0006221","pyrimidine nucleotide biosynthetic process","biological_process","false"
"P0A6F1","involved_in","GO:0006541","glutamine metabolic process","biological_process","false"
"P0A6F1","involved_in","GO:0006207","'de novo' pyrimidine nucleobase biosynthetic process","biological_process","false"
"P0A6F1","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A7V0","enables","GO:0003735","structural constituent of ribosome","molecular_function","false"
"P0A7V0","located_in","GO:0005840","ribosome","cellular_component","false"
"P0A7V0","part_of","GO:0022627","cytosolic small ribosomal subunit","cellular_component","false"
"P0A7V0","involved_in","GO:0006412","translation","biological_process","false"
"P0A7V0","involved_in","GO:0002181","cytoplasmic translation","biological_process","false"
"P0A7V0","part_of","GO:1990904","ribonucleoprotein complex","cellular_component","false"
"P0A7V0","part_of","GO:0015935","small ribosomal subunit","cellular_component","false"
"P0A7V0","enables","GO:0005515","protein binding","molecular_function","false"
"P0A7V0","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A7V0","enables","GO:0008270","zinc ion binding","molecular_function","false"
"P0A7V0","involved_in","GO:0000028","ribosomal small subunit assembly","biological_process","false"
"P36659","enables","GO:0005515","protein binding","molecular_function","false"
"P36659","enables","GO:0042802","identical protein binding","molecular_function","false"
"P36659","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P36659","involved_in","GO:0042026","protein refolding","biological_process","false"
"P36659","located_in","GO:0009295","nucleoid","cellular_component","false"
"P36659","enables","GO:0051082","unfolded protein binding","molecular_function","false"
"P36659","enables","GO:0003681","bent DNA binding","molecular_function","false"
"P36659","located_in","GO:0043590","bacterial nucleoid","cellular_component","false"
"P36659","enables","GO:0003677","DNA binding","molecular_function","false"
"P36659","involved_in","GO:0006457","protein folding","biological_process","false"
"P0A7Z4","involved_in","GO:0009408","response to heat","biological_process","false"
"P0A7Z4","enables","GO:0005515","protein binding","molecular_function","false"
"P0A7Z4","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A7Z4","involved_in","GO:0031564","transcription antitermination","biological_process","false"
"P0A7Z4","involved_in","GO:0071973","bacterial-type flagellum-dependent cell motility","biological_process","false"
"P0A7Z4","enables","GO:0034062","5'-3' RNA polymerase activity","molecular_function","false"
"P0A7Z4","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A7Z4","involved_in","GO:0090605","submerged biofilm formation","biological_process","false"
"P0A7Z4","enables","GO:0046983","protein dimerization activity","molecular_function","false"
"P0A7Z4","involved_in","GO:0006879","intracellular iron ion homeostasis","biological_process","false"
"P0A7Z4","involved_in","GO:0044780","bacterial-type flagellum assembly","biological_process","false"
"P0A7Z4","enables","GO:0016740","transferase activity","molecular_function","false"
"P0A7Z4","part_of","GO:0000345","cytosolic DNA-directed RNA polymerase complex","cellular_component","false"
"P0A7Z4","enables","GO:0016779","nucleotidyltransferase activity","molecular_function","false"
"P0A7Z4","involved_in","GO:0042128","nitrate assimilation","biological_process","false"
"P0A7Z4","involved_in","GO:0006352","DNA-templated transcription initiation","biological_process","false"
"P0A7Z4","involved_in","GO:0032784","regulation of DNA-templated transcription elongation","biological_process","false"
"P0A7Z4","enables","GO:0003899","DNA-directed 5'-3' RNA polymerase activity","molecular_function","false"
"P0A7Z4","located_in","GO:0016020","membrane","cellular_component","false"
"P0A7Z4","involved_in","GO:0048870","cell motility","biological_process","false"
"P0A7Z4","involved_in","GO:2000142","regulation of DNA-templated transcription initiation","biological_process","false"
"P0A7Z4","part_of","GO:0000428","DNA-directed RNA polymerase complex","cellular_component","false"
"P0A7Z4","involved_in","GO:0036460","cellular response to cell envelope stress","biological_process","false"
"P0A7Z4","enables","GO:0003677","DNA binding","molecular_function","false"
"P0A7Z4","involved_in","GO:0006351","DNA-templated transcription","biological_process","false"
"P0A7Z4","part_of","GO:0008023","transcription elongation factor complex","cellular_component","false"
"P0A6Z3","enables","GO:0044183","protein folding chaperone","molecular_function","false"
"P0A6Z3","enables","GO:0140662","ATP-dependent protein folding chaperone","molecular_function","false"
"P0A6Z3","located_in","GO:0005886","plasma membrane","cellular_component","false"
"P0A6Z3","involved_in","GO:0006974","DNA damage response","biological_process","false"
"P0A6Z3","enables","GO:0005524","ATP binding","molecular_function","false"
"P0A6Z3","located_in","GO:0005737","cytoplasm","cellular_component","false"
"P0A6Z3","located_in","GO:0005829","cytosol","cellular_component","false"
"P0A6Z3","enables","GO:0005515","protein binding","molecular_function","false"
"P0A6Z3","involved_in","GO:0006457","protein folding","biological_process","false"
"P0A6Z3","enables","GO:0000166","nucleotide binding","molecular_function","false"
"P0A6Z3","enables","GO:0051082","unfolded protein binding","molecular_function","false"
"P0A6Z3","enables","GO:0042803","protein homodimerization activity","molecular_function","false"
"P0A6Z3","enables","GO:0051087","protein-folding chaperone binding","molecular_function","false"
"P0A6Z3","enables","GO:0042802","identical protein binding","molecular_function","false"
"P0A6Z3","enables","GO:0016887","ATP hydrolysis activity","molecular_function","false"
"P0A6Z3","acts_upstream_of_or_within","GO:0043093","FtsZ-dependent cytokinesis","biological_process","false"
"P0A6Z3","involved_in","GO:0009408","response to heat","biological_process","false"
"P0A6Z3","located_in","GO:0016020","membrane","cellular_component","false"
"P04949","involved_in","GO:0071973","bacterial-type flagellum-dependent cell motility","biological_process","false"
"P04949","located_in","GO:0005576","extracellular region","cellular_component","false"
"P04949","enables","GO:0005198","structural molecule activity","molecular_function","false"
"P04949","enables","GO:0005515","protein binding","molecular_function","false"
"P04949","located_in","GO:0009288","bacterial-type flagellum","cellular_component","false"
"P08622","enables","GO:0046872","metal ion binding","molecular_function","false"
"P08622","enables","GO:0003756","protein disulfide isomerase activity","molecular_function","false"
