id	name	namespace	alt_id	def	comment	subset	synonym	xref	is_a	relationship	property_value
GO:0006478	peptidyl-tyrosine sulfation	biological_process		The sulfation of peptidyl-tyrosine residues to form peptidyl-O4'-sulfo-L-tyrosine. [RESID:AA0172]		gocheck_do_not_annotate	peptidyl-tyrosine sulphation EXACT []	RESID:AA0172	GO:0018212 ! peptidyl-tyrosine modification		
GO:0006479	protein methylation	biological_process		The addition of a methyl group to a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom. [GOC:ai]		gocheck_do_not_annotate	protein amino acid methylation EXACT [GOC:bf]		GO:0043414 ! macromolecule methylation		
GO:0006480	N-terminal protein amino acid methylation	biological_process		The methylation of the N-terminal amino acid of a protein. [GOC:ai]		gocheck_do_not_annotate			GO:0031365 ! N-terminal protein amino acid modification		
GO:0006481	C-terminal protein methylation	biological_process		The methylation of the C-terminal amino acid of a protein. [GOC:ai]		gocheck_do_not_annotate	C-terminal protein amino acid methylation EXACT [GOC:bf]		GO:0018410 ! C-terminal protein amino acid modification		
GO:0006482	protein demethylation	biological_process		The removal of a methyl group, from a protein amino acid. A methyl group is derived from methane by the removal of a hydrogen atom. [GOC:mah]		gocheck_do_not_annotate	protein amino acid demethylation EXACT [GOC:bf]		GO:0008214 ! protein dealkylation		
GO:0006497	protein lipidation	biological_process	GO:0042050	The covalent attachment of lipid groups to an amino acid in a protein. [GOC:jl]	For non-covalent interactions with a lipid, consider instead the term 'lipid binding ; GO:0008289' and its children.	goslim_yeast	protein amino acid lipidation EXACT [GOC:bf]	RESID:AA0316	GO:0043412 ! macromolecule modification	part_of GO:1901566 ! organonitrogen compound biosynthetic process	
GO:0006498	N-terminal protein lipidation	biological_process		The covalent attachment of a lipid group to the amino terminus of a protein. [GOC:jl]		gocheck_do_not_annotate			GO:0031365 ! N-terminal protein amino acid modification		
GO:0006499	N-terminal protein myristoylation	biological_process		The covalent attachment of a myristoyl group to the N-terminal amino acid residue of a protein. [GOC:mah]		gocheck_do_not_annotate			GO:0018377 ! protein myristoylation		
GO:0006500	N-terminal protein palmitoylation	biological_process		The covalent attachment of a palmitoyl group to the N-terminal amino acid residue of a protein. [GOC:mah]		gocheck_do_not_annotate			GO:0018345 ! protein palmitoylation		
GO:0006501	C-terminal protein lipidation	biological_process		The covalent attachment of a lipid group to the carboxy-terminus of a protein. [GOC:jl]		gocheck_do_not_annotate			GO:0018410 ! C-terminal protein amino acid modification		
GO:0006517	protein deglycosylation	biological_process		The removal of sugar residues from a glycosylated protein. [GOC:mah]		gocheck_do_not_annotate	glycoprotein deglycosylation EXACT []		GO:0043412 ! macromolecule modification		
GO:0006810	transport	biological_process	GO:0044765	The directed movement of substances (such as macromolecules, small molecules, ions) or cellular components (such as complexes and organelles) into, out of or within a cell, or between cells, or within a multicellular organism by means of some agent such as a transporter or a transporter complex, a pore or a motor protein. [GOC:dos, GOC:dph, GOC:jl, GOC:mah]	Note that this term should not be used for direct annotation. It should be possible to make a more specific annotation to one of the children of this term, for e.g. to transmembrane transport, to microtubule-based transport or to vesicle-mediated transport.	goslim_prokaryote_ribbon	single-organism transport RELATED []		GO:0051234 ! establishment of localization		term_tracker_item https://github.com/geneontology/go-ontology/issues/20292 xsd:anyURI
GO:0006919	activation of cysteine-type endopeptidase activity involved in apoptotic process	biological_process		Any process that initiates the activity of the inactive enzyme cysteine-type endopeptidase in the context of an apoptotic process. [GOC:al, GOC:dph, GOC:jl, GOC:mtg_apoptosis, GOC:tb, PMID:14744432, PMID:18328827, Wikipedia:Caspase]	This term should be used when the annotation refers to a process that occurs in a context of apoptotic cell death. To annotate gene products involved in activation of cysteine-type endopeptidases in other cellular process (e.g., cell cycle arrest) that do not necessarily develop into an apoptotic process, please use the more general parent term GO:0097202. Examples of 'activation of cysteine-type endopeptidase activity involved in apoptotic process' are cytochrome c and Apaf1. When cytochrome c is released from mitochondria and forms a complex with Apaf1, they form a scaffolding platform in which the pro-caspase 9 is bound (the 'apoptosome'). The caspase is then cleaved and activated. Cytochrome c and Apaf1 are therefore involved in the conversion of the zymogen procaspase 9 to the active form of the caspase.	gocheck_do_not_annotate	caspase activation EXACT [GOC:dph, GOC:tb]		GO:0043280 ! positive regulation of cysteine-type endopeptidase activity involved in apoptotic process		
GO:0006996	organelle organization	biological_process	GO:1902589	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an organelle within a cell. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane. [GOC:mah]	Note that this term is in the subset of terms that should not be used for direct gene product annotation. Instead, select a child term or, if no appropriate child term exists, please request a new term. Direct annotations to this term may be amended during annotation QC.	goslim_pir	single-organism organelle organization RELATED []		GO:0016043 ! cellular component organization		term_tracker_item https://github.com/geneontology/go-ontology/issues/27189 xsd:anyURI
GO:0007049	cell cycle	biological_process		The progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events. Canonically, the cell cycle comprises the replication and segregation of genetic material followed by the division of the cell, but in endocycles or syncytial cells nuclear replication or nuclear division may not be followed by cell division. [GOC:go_curators, GOC:mtg_cell_cycle]		goslim_plant_ribbon	cell-division cycle EXACT []	Wikipedia:Cell_cycle	GO:0009987 ! cellular process		
GO:0007093	mitotic cell cycle checkpoint signaling	biological_process	GO:0072474	A signaling process that ensures accurate chromosome replication and segregation by preventing progression through a mitotic cell cycle until conditions are suitable for the cell to proceed to the next stage. [GOC:mtg_cell_cycle]		gocheck_do_not_annotate	signal transduction involved in mitotic G2/M transition checkpoint NARROW []		GO:1903047 ! mitotic cell cycle process		term_tracker_item https://github.com/geneontology/go-ontology/issues/20935 xsd:anyURI
GO:0007128	meiotic prophase I	biological_process		The cell cycle phase which is the first stage of meiosis I and during which chromosomes condense and the two daughter centrioles and their asters migrate toward the poles of the cell. [GOC:mtg_cell_cycle]	Note that this term should not be used for direct annotation. If you are trying to make an annotation to x phase, it is likely that the correct annotation is 'regulation of x/y phase transition' or to a process which occurs during the reported phase (i.e mitotic DNA replication for mitotic S-phase). To capture the phase when a specific location or process is observed, the phase term can be used in an annotation extension (PMID:24885854) applied to a cellular component term (with the relation exists_during) or a biological process term (with the relation happens_during).	gocheck_do_not_annotate			GO:0098764 ! meiosis I cell cycle phase		
